Ano;Período;Tipo Avaliacao;Professor;Departamento;Disciplina;Turma;A turma se mostrou motivada para estudar a disciplina.;A turma teve facilidade para acompanhar acompanhar as atividades da disciplina;A turma se empenhou em acompanhar as atividades da disciplina.;Você apresentou plano de ensino contendo: ementa, objetivos, metodologias de ensino, critérios de avaliação, conteúdos e bibliografia da disciplina.;Os conteúdos trabalhados na disciplina foram coerentes com os que foram apresentados no plano de ensino.;Você deu retorno sobre todas as avaliações realizadas: correções, discussão dos pontos principais, esclarecimentos sobre os erros cometidos.;Os recursos didáticos, audiovisuais, tecnológicos empregados pelo(a) docente contribuíram para que a aula fosse mais produtiva.;Você cumpriu a carga horária prevista no semestre para a disciplina.;O grau de dificuldade das avaliações foi compatível com as aulas ministradas.;A disciplina contribuiu na preparação para o exercício profissional.;A disciplina contribuiu para a aquisição de formação teórica/prática na área. ;A disciplina contribuiu para a aquisição de cultura geral.;Você dispôs de horário de atendimento extra-classe.; As notas de todas as avaliações parciais foram divulgadas no SIGA até 3 (três) dias antes da data da avaliação subsequente, conforme determina o RAG. ;Você manteve um comportamento respeitoso e cortês em relação aos discentes.
2019;3;DOCENTE_TURMA;326A62F4948A603786531A84749BDC58;DEPTO DE LETRAS ESTRANGEIRAS MODERNAS;F86009C256851D13D2C4A85DBF3C7CB6;A;5;5;5;5;5;4;5;5;5;5;5;5;5;2;5
2019;3;DOCENTE_TURMA;326A62F4948A603786531A84749BDC58;DEPTO DE LETRAS ESTRANGEIRAS MODERNAS;E0876F0CD318FA89FB045CEF9B862EAF;A;5;4;5;4;5;4;4;5;5;5;5;5;5;2;5
2019;3;DOCENTE_TURMA;326A62F4948A603786531A84749BDC58;DEPTO DE LETRAS ESTRANGEIRAS MODERNAS;3D6C42D6B13DD8ECAC7A57AB62DD82E5;A;5;4;5;5;5;4;5;5;5;5;5;4;5;2;5
2019;3;DOCENTE_TURMA;A65955C8ACE3BF154F2A0D8861785466;DEP Farmacia - Campus Governador Valadares;9D81BC85EDB5129ECAE4E1F94F7D32F9;A;5;4;4;5;5;5;5;5;5;5;5;0;5;5;5
2019;3;DOCENTE_TURMA;A65955C8ACE3BF154F2A0D8861785466;DEP Farmacia - Campus Governador Valadares;1E9B12A9879D3E0A91E7575F976850A3;A;5;4;4;5;5;5;5;5;5;5;5;0;5;5;5
2019;3;DOCENTE_TURMA;A65955C8ACE3BF154F2A0D8861785466;DEP Farmacia - Campus Governador Valadares;C55481B58ABD74DF91DDB65495E0ECFA;A;5;4;4;5;5;5;5;5;5;5;5;0;5;5;5
2019;3;DOCENTE_TURMA;A65955C8ACE3BF154F2A0D8861785466;DEP Farmacia - Campus Governador Valadares;1D8C1E922D4D56407854F207A6001917;A;5;4;4;5;5;5;5;5;5;5;5;0;5;5;5
2019;3;DOCENTE_TURMA;B4FB73884F500C40CBE8915077942ADB;DEP Administração - Campus Governador Valadares;85F89F8D7638EA5D7E8B547DA7B6348F;A;4;4;4;5;4;3;4;5;4;4;4;4;4;3;5
2019;3;DOCENTE_TURMA;F919C2D53EEA900C4885DD501E6952B6;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;A9740940AD12DACE5FC867A94A9CAFB0;A;4;5;4;5;5;5;5;5;4;4;4;5;3;5;5
2019;3;DOCENTE_TURMA;F919C2D53EEA900C4885DD501E6952B6;DEP EDUCAÇÃO FÍSICA - CAMPUS GOVERNADOR VALADARES;CCEF15CB463B420BBA574843050DCF30;A;4;5;4;5;5;5;4;5;5;5;5;4;3;5;5
2019;3;DOCENTE_TURMA;4111BA105B3B19BA9601612A366E59F9;DEPTO DE CONSTRUCAO CIVIL /ENG;863959AC482CC3B1088B1C1245A82969;A;4;4;4;5;5;5;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;4111BA105B3B19BA9601612A366E59F9;DEPTO DE CONSTRUCAO CIVIL /ENG;E80C9B17E750B9A67225D4E7F5F5C7F7;A;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;DF3C8946760F6DEF9C81FC5F7CD52C2E;DEP Ciências Contábeis - Campus Governador Valadares;D260E7FAE02929DE5AAA296B6971B7C1;A;3;2;2;5;4;3;3;5;5;4;4;1;5;3;4
2019;3;DOCENTE_TURMA;DF3C8946760F6DEF9C81FC5F7CD52C2E;DEP Ciências Contábeis - Campus Governador Valadares;D2AFBB19111CC877B855E2B7BD347359;A;1;3;3;5;5;3;3;5;4;4;4;2;5;3;4
2019;3;DOCENTE_TURMA;9892C9100B11075911A95A4FF7C404D2;DEP Farmacia - Campus Governador Valadares;C15F1D59ABA65ED4A6BBE34E26587529;A;4;5;5;5;5;4;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;9892C9100B11075911A95A4FF7C404D2;DEP Farmacia - Campus Governador Valadares;C15F1D59ABA65ED4A6BBE34E26587529;B;2;5;4;5;5;4;5;5;5;5;3;4;5;5;5
2019;3;DOCENTE_TURMA;9892C9100B11075911A95A4FF7C404D2;DEP Farmacia - Campus Governador Valadares;E55C66BE315ABD5F8722B983F6D4F442;A;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;9892C9100B11075911A95A4FF7C404D2;DEP Farmacia - Campus Governador Valadares;0E133D289EF01A04FD5325EF4FD92504;A;5;3;3;5;5;4;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;9892C9100B11075911A95A4FF7C404D2;DEP Farmacia - Campus Governador Valadares;2857AC3972763D1A7BE9B7C222BC4EEC;A;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;37DB7CA3F40240C3339B4677CBCECD2E;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;13F4E83C1DD93929A0A28DCA042016A1;A;3;3;3;5;5;4;5;5;4;5;4;3;3;4;5
2019;3;DOCENTE_TURMA;37DB7CA3F40240C3339B4677CBCECD2E;DEP Nutrição - Campus Governador Valadares;29E91347C677A5F424BC2DE1685AF772;A;4;3;4;5;4;4;5;5;5;5;5;4;4;5;5
2019;3;DOCENTE_TURMA;37DB7CA3F40240C3339B4677CBCECD2E;DEP Nutrição - Campus Governador Valadares;603D4EFBE936B56738BB80CF25420F1C;A;4;3;4;5;4;4;5;5;5;5;5;4;4;5;5
2019;3;DOCENTE_TURMA;37DB7CA3F40240C3339B4677CBCECD2E;DEP Nutrição - Campus Governador Valadares;6A40565478BB1CBC6A8345052E2EDB85;A;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;37DB7CA3F40240C3339B4677CBCECD2E;DEP Nutrição - Campus Governador Valadares;4D70DB0D291977ACBD646D5C6FCC96E2;A;5;5;5;4;5;4;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;37DB7CA3F40240C3339B4677CBCECD2E;DEP Nutrição - Campus Governador Valadares;ACA6C1FF7B3B89F00C5ABFAEA188038C;A;4;3;3;5;4;4;4;4;5;4;5;3;3;4;5
2019;3;DOCENTE_TURMA;C0D93DA042145B63954C14FBF52C5871;DEPTO DE MUSICA /IAD;6E48A4B34182D20E6BD7926B8E3D26A0;A;4;2;3;5;5;4;5;5;5;5;5;5;5;2;5
2019;3;DOCENTE_TURMA;C0D93DA042145B63954C14FBF52C5871;DEPTO DE MUSICA /IAD;CBB78BCAFC5B4252512775FD390E4CB5;A;2;4;2;5;5;5;5;5;5;5;5;5;5;2;5
2019;3;DOCENTE_TURMA;C0D93DA042145B63954C14FBF52C5871;DEPTO DE MUSICA /IAD;8AFB4D5AD016842C414A1E3EBC601391;A;2;4;3;5;5;5;5;5;5;5;5;5;5;2;5
2019;3;DOCENTE_TURMA;C0D93DA042145B63954C14FBF52C5871;DEPTO DE MUSICA /IAD;C99D243F470EA6BCFD1359FD9BAA3AC7;A;2;4;2;5;5;5;3;5;5;5;5;5;5;2;5
2019;3;DOCENTE_TURMA;C0D93DA042145B63954C14FBF52C5871;DEPTO DE MUSICA /IAD;26874320712A2032B8D4269260AA42F2;D;4;2;4;5;5;5;5;5;5;5;5;5;5;2;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;1A4C80B2FF64ECA6DB23EFAEFB0FC081;DEPTO DE BIOLOGIA /ICB;65D0BA07E4EC70BEF890BB6FD527D76C;A;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;1A4C80B2FF64ECA6DB23EFAEFB0FC081;DEPTO DE BIOLOGIA /ICB;8FACB8FB8D3E888AE089D7FE45F0BD04;D;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;1A4C80B2FF64ECA6DB23EFAEFB0FC081;DEPTO DE BIOLOGIA /ICB;738E0BEE0D41D55293EC394996B6B639;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;20349AFDB5C118CEAC32AA3149F514EA;A;4;3;2;4;5;5;5;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;0AF25669878F3A5531CB54267041C64E;A;4;3;2;4;5;5;5;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;5B18F6AEA179797D04305B4C259C2886;A;4;3;2;4;5;5;5;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;C4C8D3993837A46723E1BBE2CB5C1AD9;A;4;3;2;4;5;5;5;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;2FCF18F298BF10456C4912A444F4EA7B;A;4;3;2;4;5;5;5;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;B0842EA6DFD6521309723663228A162A;A;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;DD0A26BF9B05EBBD5E2BA1AFF8252790;A;5;3;3;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;DD0A26BF9B05EBBD5E2BA1AFF8252790;B;5;3;3;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;DD0A26BF9B05EBBD5E2BA1AFF8252790;C;5;3;3;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;34739F59D9D65F038AC2CBE8E5E1C181;A;4;3;2;4;5;5;5;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;F60E3271F258241AB577BB55C6B68A5C;A;4;3;2;4;5;5;5;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;3C718E01E5798FFB4ADED0B741D8A18A;DEPTO DE MUSICA /IAD;DD0A26BF9B05EBBD5E2BA1AFF8252790;D;5;3;3;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;DB4B30E815D800F7D5C568E6364782A1;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;A11C110572C4525E5634CFC8577C34D1;A;4;3;3;4;4;4;4;5;4;4;4;4;3;3;4
2019;3;DOCENTE_TURMA;DB4B30E815D800F7D5C568E6364782A1;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;0E66337E228EECC04E3A752851A04518;A;3;3;3;4;4;4;4;5;4;4;4;4;3;3;4
2019;3;DOCENTE_TURMA;DB4B30E815D800F7D5C568E6364782A1;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;0E66337E228EECC04E3A752851A04518;B;3;3;3;4;4;4;4;5;4;4;4;4;3;3;4
2019;3;DOCENTE_TURMA;B38EA20CD5C32DC8E32A80DDF6DD5CA9;DEP Ciências Contábeis - Campus Governador Valadares;9465B3845A00AEBE11272EED77B860FB;A;4;4;3;5;5;4;5;5;4;5;5;3;5;5;5
2019;3;DOCENTE_TURMA;24E5DC1666E096354D56186E54D1234C;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;D7E2250734CFF4F37B19D1423D87D0C6;A;5;5;5;5;5;;4;5;5;4;5;5;4;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;A416C15A62C26583ECA1BA140408EE70;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;EEFA3BA31F92932163E1CFC5A64A431C;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;EEFA3BA31F92932163E1CFC5A64A431C;B;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;971DEBF9173CA1581B9B51416298A9F4;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;2874750607FD1ECE8725E4911B2851E6;B;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;8B3FF418AAF9754DED5B49AC323FA142;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;7EE29C4486ECC6CE9B816C2BE5DEEFBD;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;CF6D2B9D5BC36A5AAFD7EE73AAB30B8A;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;6F660D8838804DA3C516E2C63AAAC3B5;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;CA2EBD578F406E1CF1EA30E4A61C9758;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;C5AD7A55627385DF738D40CCD982C72C;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;C81BC7E4B911BFC4D9778E02B1DED5CF;DEPTO DE PROJ., HISTÓRIA E TEORIA DA ARQUIT, E DO URBANISMO;D5596525E377EE9A652B730B2745E51F;B;3;3;4;5;5;4;5;5;5;5;5;4;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;C81BC7E4B911BFC4D9778E02B1DED5CF;DEPTO DE PROJ., HISTÓRIA E TEORIA DA ARQUIT, E DO URBANISMO;BBEC8E8608A79E8F6594DCB45D0B0F31;A;2;3;2;5;5;3;5;5;5;5;5;4;5;2;5
2019;3;DOCENTE_TURMA;C81BC7E4B911BFC4D9778E02B1DED5CF;DEPTO DE PROJ., HISTÓRIA E TEORIA DA ARQUIT, E DO URBANISMO;A41301806AB820540F1BC9D7AC0BB816;A;2;3;2;5;4;3;5;5;5;5;5;4;5;2;5
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;F7E1CE6507949E9EE3E81CAED399A4C5;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;901CFF89151B4422E11F939330062EAA;B;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;5C452349E73528341F276B0038D52F01;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;B784FAE3404DD586BD4E2059B5E1C4D1;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;B784FAE3404DD586BD4E2059B5E1C4D1;B;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;8B3FF418AAF9754DED5B49AC323FA142;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;7EE29C4486ECC6CE9B816C2BE5DEEFBD;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;84D39EFB77B7EF651CDC60F8B84E7845;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;CF6D2B9D5BC36A5AAFD7EE73AAB30B8A;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;15624D00D639C099D54A5CF38B06C0D7;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;C5AD7A55627385DF738D40CCD982C72C;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;0960C5368E2B734D6A05A5764279CF65;DEPTO DE CLINICA MEDICA /MED;8E3408A27A1E58389745DA45F0D2B3E0;A;4;4;3;5;5;5;5;5;5;5;5;5;5;0;5
2019;3;DOCENTE_TURMA;C0CA8CC6B28B0F481916E0DC8748E0AA;DEP FISIOTERAPIA - CAMPUS GOVERNADOR VALADARES;2F86B03351FDA34BA17BC101999F5025;A;4;4;4;5;5;5;4;5;5;4;4;3;4;3;5
2019;3;DOCENTE_TURMA;C0CA8CC6B28B0F481916E0DC8748E0AA;DEP FISIOTERAPIA - CAMPUS GOVERNADOR VALADARES;35BE0114B6626DA82B65CA73F1BC42F4;A;4;4;4;5;5;5;4;5;5;4;4;3;4;3;5
2019;3;DOCENTE_TURMA;11F3C06C8E45459B028C10E78C582850;DEP Nutrição - Campus Governador Valadares;6FEBA33FC13C31F448F7D68C984979C4;A;4;4;4;5;5;3;5;5;5;5;5;3;5;5;4
2019;3;DOCENTE_TURMA;11F3C06C8E45459B028C10E78C582850;DEP Nutrição - Campus Governador Valadares;5C17F87EF7C1DC20F340BE8404025A7D;A;4;4;5;5;5;5;5;5;5;5;5;4;5;5;4
2019;3;DOCENTE_TURMA;3446B359315F00CEB71BC4C6867CEEB4;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;FD48069BB75E92216431E66445130F36;A;4;5;4;5;5;4;5;5;5;5;5;4;4;5;5
2019;3;DOCENTE_TURMA;3446B359315F00CEB71BC4C6867CEEB4;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;4B6C9E00435FC095A14ABF8AAB4D63BB;A;4;5;4;5;5;4;5;5;5;5;5;4;4;5;5
2019;3;DOCENTE_TURMA;3446B359315F00CEB71BC4C6867CEEB4;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;9DB9223288D7780D3E6C9BC869599D77;A;4;5;4;5;5;4;5;5;5;5;5;4;4;5;5
2019;3;DOCENTE_TURMA;3446B359315F00CEB71BC4C6867CEEB4;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;CA29934CCEEDD62B11E596592213BF2A;A;4;5;4;5;5;4;5;5;5;5;5;4;4;5;5
2019;3;DOCENTE_TURMA;D96BF28B9EF9494430FBD28B39DDE180;DEPTO DE PROJ., HISTÓRIA E TEORIA DA ARQUIT, E DO URBANISMO;1F074B888166E1053643888928097A82;B;4;4;4;5;5;5;5;5;5;5;5;4;4;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;D96BF28B9EF9494430FBD28B39DDE180;DEPTO DE PROJ., REP. E TEC. DA ARQUITETURA E DO URBANISMO;9DB90F0E383F0950E59A7DDC9200DDE1;A;4;4;4;5;5;5;5;5;5;5;5;4;4;5;5
2019;3;DOCENTE_TURMA;D96BF28B9EF9494430FBD28B39DDE180;DEPTO DE PROJ., REP. E TEC. DA ARQUITETURA E DO URBANISMO;9DB90F0E383F0950E59A7DDC9200DDE1;B;4;4;4;5;5;5;5;5;5;5;5;4;4;5;5
2019;3;DOCENTE_TURMA;D2D058BF238063C08ADBC43684908B7B;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;91B2B0DC4EDCD8FA653E6D0A19D49CC7;A;5;5;5;5;5;4;3;5;5;4;4;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;D2D058BF238063C08ADBC43684908B7B;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;B37E10B8D6734E5233F5E85E25FCFCD0;A;5;4;4;5;5;5;4;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;C4CC14A15112872547E635FD21072AA0;DEP DIREITO - CAMPUS GOVERNADOR VALADARES;E41014FB6F180BDFD02590DB83E23AD7;A;4;4;3;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;C4CC14A15112872547E635FD21072AA0;DEP DIREITO - CAMPUS GOVERNADOR VALADARES;959F35BFE9E50BBC7174EB66FD23F32C;A;4;4;5;5;5;4;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;57D792F3B381FDB725C76373AA0A7D95;DEP Nutrição - Campus Governador Valadares;106A3A55125CBA8A5BA05BA40E808BD9;A;4;4;4;5;5;4;5;5;5;0;0;5;5;5;5
2019;3;DOCENTE_TURMA;57D792F3B381FDB725C76373AA0A7D95;DEP Nutrição - Campus Governador Valadares;5105214BFC29004EE3E02A47931F375B;A;5;4;5;5;5;3;5;5;5;5;5;4;5;3;5
2019;3;DOCENTE_TURMA;57D792F3B381FDB725C76373AA0A7D95;DEP Nutrição - Campus Governador Valadares;CAED716EC0F193E6B44CF0E41ED3923E;B;5;4;5;0;5;3;5;5;5;5;5;4;5;3;5
2019;3;DOCENTE_TURMA;57D792F3B381FDB725C76373AA0A7D95;DEP Nutrição - Campus Governador Valadares;CAED716EC0F193E6B44CF0E41ED3923E;A;5;4;5;0;5;3;5;5;5;5;5;4;5;3;5
2019;3;DOCENTE_TURMA;FB918F17C8BA3D49BE2A6A2C24A236F4;DEPTO DE MATEMATICA /ICE;946906BE82EEA5F18FB797232922A4EE;B;3;5;4;5;5;5;4;5;5;3;3;3;5;5;5
2019;3;DOCENTE_TURMA;FB918F17C8BA3D49BE2A6A2C24A236F4;DEPTO DE MATEMATICA /ICE;2F79611728FE4BE21DA392FF78240EF1;B;3;4;4;5;5;5;4;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;925A9DF712DD3E91FF66237D222E9827;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;49A5292BFA46FA4B1A6E96E578F86545;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;925A9DF712DD3E91FF66237D222E9827;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;F01DD4953B58B9443700999315675748;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;925A9DF712DD3E91FF66237D222E9827;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;783727A778E34F83364BADCFC14249B7;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;925A9DF712DD3E91FF66237D222E9827;DEPARTAMENTO DE CIÊNCIAS BÁSICAS DA VIDA;DB6B6B0144D9C7C2C95011B7ADC7FCFD;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;3CD881CED0FCB187B85B3633688AA7D8;DEP Administração - Campus Governador Valadares;D560D0660D60E6A7AA7E0069D9361332;A;4;5;4;5;5;5;3;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;3CD881CED0FCB187B85B3633688AA7D8;DEP Administração - Campus Governador Valadares;32D4D31CADBE51DF0E275741854181D4;A;4;5;3;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;106C9BFA3066A9E10BAD61F32BFC35BB;DEPTO DE ODONT SOCIAL E INFANTIL /ODON;C182CD2F872B89E746DBAFDA6A1FC4DB;T;3;4;3;5;5;5;5;5;5;5;5;3;5;5;5
2019;3;DOCENTE_TURMA;18337DEF959970B6105BD6B89252273C;DEP Farmacia - Campus Governador Valadares;264BA7F79557D876BDB22ADDC2D5EE0F;A;3;4;2;5;5;2;4;5;5;4;5;3;5;3;5
2019;3;DOCENTE_TURMA;18337DEF959970B6105BD6B89252273C;DEP Farmacia - Campus Governador Valadares;6F9C4A78B326D450F68264387D1BE56F;B;3;4;3;5;5;2;5;5;5;4;5;3;5;5;5
2019;3;DOCENTE_TURMA;18337DEF959970B6105BD6B89252273C;DEP Farmacia - Campus Governador Valadares;13D2E3AA57BCC95917B458C037E54E32;A;2;3;2;5;5;2;4;5;5;5;5;3;5;5;5
